id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
13640374,containsKey,"AbstractMapAssert<JsonMapAssert,Map<String,Object>,String,Object>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/assertj/JsonMapAssert;,JsonMapAssert,1,0
13640374,containsKey,"AbstractMapAssert<JsonMapAssert,Map<String,Object>,String,Object>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/assertj/JsonMapAssert;,JsonMapAssert,1,1
13640374,setParameter,ParametrizedMatcher,(Ljava/lang/String;)V,void,1,0
13640374,log,JsonUnitLogger,(Ljava/lang/String;[Ljava/lang/Object;)V,void,1,0
13640374,log,JsonUnitLogger,(Ljava/lang/String;[Ljava/lang/Object;)V,void,3,0
13640374,log,JsonUnitLogger,(Ljava/lang/String;[Ljava/lang/Object;)V,void,3,1
13640374,element,Node,(I)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,1,0
13640374,element,Node,(I)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,1,1
13640374,element,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",(I)Lnet/javacrumbs/jsonunit/assertj/JsonAssert;,JsonAssert,1,0
13640374,element,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",(I)Lnet/javacrumbs/jsonunit/assertj/JsonAssert;,JsonAssert,1,1
13640374,newNode,NodeBuilder,(Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,1,0
13640374,node,"AbstractSpringMatchers<JsonUnitRequestMatchers,RequestMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitRequestMatchers;,JsonUnitRequestMatchers,1,0
13640374,node,"AbstractSpringMatchers<JsonUnitRequestMatchers,RequestMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitRequestMatchers;,JsonUnitRequestMatchers,1,1
13640374,node,"AbstractSpringMatchers<JsonUnitRequestMatchers,RequestMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitRequestMatchers;,JsonUnitRequestMatchers,1,0
13640374,node,"AbstractSpringMatchers<JsonUnitRequestMatchers,RequestMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitRequestMatchers;,JsonUnitRequestMatchers,1,1
13640374,node,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,0
13640374,node,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,1
13640374,node,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,0
13640374,node,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,1
13640374,node,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,0
13640374,node,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,1
13640374,node,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,0
13640374,node,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,1
13640374,matcher,AbstractSpringMatchers,(Ljava/util/function/BiConsumer;)Lnet/javacrumbs/jsonunit/spring/MATCHER;,MATCHER,1,0
13640374,withDifferenceListener,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Lnet/javacrumbs/jsonunit/core/listener/DifferenceListener;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,0
13640374,withDifferenceListener,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Lnet/javacrumbs/jsonunit/core/listener/DifferenceListener;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,0
13640374,withDifferenceListener,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Lnet/javacrumbs/jsonunit/core/listener/DifferenceListener;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,0
13640374,withDifferenceListener,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Lnet/javacrumbs/jsonunit/core/listener/DifferenceListener;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,0
13640374,withTolerance,"AbstractSpringMatchers<JsonUnitRequestMatchers,RequestMatcher>",(D)Lnet/javacrumbs/jsonunit/spring/JsonUnitRequestMatchers;,JsonUnitRequestMatchers,1,0
13640374,withTolerance,"AbstractSpringMatchers<JsonUnitRequestMatchers,RequestMatcher>",(D)Lnet/javacrumbs/jsonunit/spring/JsonUnitRequestMatchers;,JsonUnitRequestMatchers,1,1
13640374,withTolerance,"AbstractSpringMatchers<JsonUnitRequestMatchers,RequestMatcher>",(D)Lnet/javacrumbs/jsonunit/spring/JsonUnitRequestMatchers;,JsonUnitRequestMatchers,1,0
